date,cup_lump,rubber_sheet,ribbed_smoked_sheet,latex,fob,tocom,sicom,jpy,sgd,usd,crude_oil
2020-10-29,48.0,75.62,82.76,74.0,84.4,301.8,267.1,3.3497,22.826,0.032,40.37
2020-10-30,48.0,74.25,80.96,74.5,84.55,308.8,248.5,3.3582,22.7881,0.0321,40.62
2020-11-02,46.0,70.25,75.31,67.0,78.0,298.8,239.5,3.3636,22.7895,0.0321,41.92
2020-11-03,44.0,68.26,70.32,64.3,73.9,298.8,238.0,3.3643,22.8128,0.0322,42.03
2020-11-04,42.0,67.25,68.35,58.0,70.55,278.9,235.3,3.3696,22.822,0.0322,42.99
2020-11-05,40.0,61.36,63.15,52.7,66.3,268.5,237.0,3.3622,22.7751,0.0325,42.69
2020-11-06,40.0,60.91,61.48,47.3,67.1,272.5,239.2,3.3724,22.7017,0.0326,41.75
2020-11-09,40.5,60.0,62.29,46.8,66.1,252.5,236.7,3.4431,22.6905,0.0327,43.51
2020-11-10,40.5,60.56,60.93,47.0,66.01,232.5,240.0,3.47,22.4876,0.033,43.65
2020-11-11,40.5,60.94,61.51,47.5,66.75,242.0,237.5,3.4735,22.4717,0.0329,43.96
2020-11-12,41.0,61.16,62.09,48.0,67.9,252.9,244.0,3.4765,22.3902,0.0331,43.66
2020-11-13,41.0,61.87,63.66,50.0,70.3,266.0,242.0,3.4677,22.3731,0.0331,42.99
2020-11-16,41.5,62.58,66.59,53.5,70.85,271.8,248.0,3.4611,22.4311,0.0331,43.52
2020-11-17,41.5,64.47,66.74,53.5,70.05,258.2,242.7,3.4516,22.4589,0.0331,43.48
2020-11-18,41.0,62.37,63.48,52.5,68.3,245.1,246.8,3.4245,22.5715,0.033,43.76
2020-11-19,41.0,60.49,61.94,52.5,68.4,245.1,254.1,3.4141,22.5725,0.0329,43.45
2020-11-20,41.0,60.8,62.35,53.0,68.85,245.1,238.1,3.4263,22.5406,0.033,43.67
2020-11-23,40.5,61.72,63.38,53.2,69.1,245.1,245.0,3.4422,22.5835,0.0329,43.85
2020-11-24,40.5,61.15,63.86,53.2,69.7,250.0,245.0,3.4409,22.5989,0.0329,44.48
2020-11-25,40.5,61.36,64.39,53.5,70.55,247.9,245.0,3.4472,22.5936,0.033,45.22
2020-11-26,41.0,62.89,65.24,53.5,71.45,247.9,246.7,3.4406,22.6139,0.033,44.98
2020-11-27,41.0,62.77,65.75,53.5,71.55,242.5,249.6,3.4311,22.6455,0.033,45.12
2020-11-30,41.0,63.13,66.21,55.0,73.4,250.5,249.5,3.4413,22.565,0.033,44.88
2020-12-01,41.5,64.92,68.57,56.0,74.1,252.2,255.0,3.4457,22.6151,0.033,44.1
2020-12-02,42.0,65.45,69.1,56.5,74.1,256.5,257.0,3.4547,22.5727,0.0331,44.21
2020-12-03,42.5,66.67,71.78,56.5,76.85,262.9,258.6,3.4381,22.6186,0.0331,43.76
2020-12-04,43.0,69.41,72.73,57.0,75.5,256.4,250.8,3.4449,22.614,0.0331,44.47
2020-12-07,42.5,67.02,70.34,57.0,74.1,247.7,245.7,3.4488,22.5505,0.0331,44.57
2020-12-08,42.5,63.5,66.0,56.0,71.85,250.0,237.8,3.467,22.4331,0.0333,44.68
2020-12-09,42.0,62.89,64.03,54.0,69.05,244.2,233.5,3.4621,22.4897,0.0332,44.67
2020-12-10,41.0,58.45,60.06,51.0,67.7,242.6,231.6,3.4629,22.5125,0.0332,45.14
2020-12-11,40.5,58.69,60.19,49.0,67.35,233.0,232.0,3.452,22.5239,0.0332,44.95
2020-12-14,40.5,58.69,60.59,49.0,68.25,240.4,237.9,3.4539,22.5451,0.0332,45.34
2020-12-15,41.0,59.0,61.15,49.0,69.05,252.6,236.9,3.4484,22.5424,0.0333,45.76
2020-12-16,41.5,59.3,61.45,49.5,69.5,262.9,235.5,3.4447,22.585,0.0333,45.95
2020-12-17,42.0,60.18,62.33,50.5,69.6,270.0,235.5,3.4609,22.4544,0.0336,46.58
2020-12-18,42.0,60.68,62.83,51.0,70.3,274.0,238.0,3.4598,22.48,0.0335,46.9
2020-12-21,42.0,60.97,63.83,52.0,70.45,292.0,235.8,3.4342,22.5506,0.0332,46.13
2020-12-22,42.0,61.17,64.0,53.0,68.55,292.0,228.6,3.4292,22.598,0.0331,45.52
2020-12-23,41.0,60.1,62.0,51.5,66.65,246.3,229.9,3.4265,22.6931,0.0331,46.31
2020-12-24,40.5,58.0,59.5,50.5,66.75,253.5,231.9,3.4509,22.5741,0.0333,46.47
2020-12-25,40.0,58.0,59.5,51.0,67.2,256.0,231.9,3.4424,22.6052,0.0333,46.47
2020-12-28,40.0,58.2,59.7,51.0,66.1,260.4,227.0,3.4376,22.6774,0.0331,46.03
2020-12-29,40.0,58.0,59.5,50.0,65.0,267.7,226.9,3.444,22.6365,0.0333,46.3
2020-12-30,39.31,57.31,58.54,48.0,64.3,268.8,222.4,3.4436,22.6236,0.0334,46.33
2020-12-31,39.31,57.31,58.54,48.0,64.3,268.8,222.4,3.4436,22.6236,0.0334,46.33
2021-01-01,39.31,57.31,58.54,48.0,64.3,268.8,222.4,3.4436,22.6236,0.0334,46.33
2021-01-04,39.0,56.4,58.0,48.5,64.85,276.0,233.5,3.4447,22.6437,0.0334,45.87
2021-01-05,39.5,56.5,59.0,50.0,65.65,276.0,233.2,3.4325,22.6876,0.0334,46.7
2021-01-06,40.0,57.4,59.46,51.0,66.15,273.4,232.2,3.4404,22.7052,0.0334,46.5
2021-01-07,40.5,57.5,60.0,52.0,66.85,282.5,234.4,3.4497,22.6926,0.0332,46.84
2021-01-08,41.0,58.0,61.0,52.5,67.6,287.1,233.7,3.446,22.7334,0.0332,47.49
2021-01-11,41.0,58.0,61.0,53.0,65.8,287.1,227.3,3.4566,22.6429,0.0332,47.73
2021-01-12,40.5,57.0,59.0,52.0,65.35,290.0,230.5,3.4514,22.6957,0.0333,48.28
2021-01-13,40.5,56.5,58.79,51.3,65.55,293.0,232.9,3.4571,22.6225,0.0333,48.7
2021-01-14,40.5,56.8,59.0,51.0,65.4,301.0,235.8,3.4597,22.6247,0.0333,48.84
2021-01-15,40.5,57.2,59.5,51.0,66.7,313.5,240.7,3.4497,22.6207,0.0332,48.4
2021-01-18,41.0,57.5,59.0,49.0,66.9,323.5,239.7,3.4403,22.6228,0.0332,52.36
2021-01-19,41.0,57.5,60.0,48.5,66.7,323.7,235.0,3.4607,22.5632,0.0333,48.38
2021-01-20,41.0,57.5,60.0,48.0,66.3,336.6,233.2,3.4518,22.6189,0.0333,48.27
2021-01-21,41.0,57.3,59.8,47.0,65.65,338.0,235.3,3.4566,22.6238,0.0334,48.2
2021-01-22,41.0,56.5,59.0,46.0,64.5,338.0,232.5,3.4613,22.5467,0.0334,47.67
2021-01-25,40.5,55.5,56.5,42.0,62.95,335.0,225.0,3.4588,22.5746,0.0333,48.01
2021-01-26,40.5,53.5,56.0,42.0,62.95,235.1,215.0,3.4579,22.5945,0.0334,47.81
2021-01-27,40.5,52.75,55.68,42.0,62.95,239.1,215.9,3.4685,22.5624,0.0333,48.1
2021-01-28,40.5,53.0,56.0,43.5,61.75,236.8,216.4,3.4748,22.544,0.0333,47.73
2021-01-29,41.0,53.1,56.1,45.0,62.65,243.4,221.0,3.5033,22.4629,0.0335,47.58
2021-02-01,41.5,53.17,56.17,45.5,63.55,241.5,224.1,3.497,22.4856,0.0333,48.45
2021-02-02,42.0,53.5,56.5,44.5,63.35,243.0,220.8,3.4967,22.5073,0.0333,49.06
2021-02-03,42.0,53.35,56.35,44.0,63.05,240.0,220.5,3.4968,22.5081,0.0333,49.41
2021-02-04,42.0,53.25,56.32,44.0,63.05,241.0,221.0,3.5051,22.5006,0.0332,49.65
2021-02-05,42.5,53.4,56.5,45.0,63.85,245.0,222.0,3.5097,22.4753,0.0333,49.9
2021-02-08,42.5,54.0,57.5,46.0,64.85,248.8,223.5,3.5085,22.4781,0.0333,50.69
2021-02-09,43.0,55.0,58.3,47.0,65.55,246.3,222.0,3.495,22.5439,0.0334,50.93
2021-02-10,43.0,55.0,58.5,48.0,65.55,249.0,219.0,3.4962,22.5262,0.0334,51.2
2021-02-11,42.5,55.0,58.5,48.8,65.25,249.0,219.0,3.505,22.5308,0.0335,51.03
2021-02-12,42.5,55.0,58.5,49.5,65.0,246.6,219.0,3.5105,22.5315,0.0335,51.54
2021-02-15,42.5,55.15,58.65,50.5,66.8,248.8,225.0,3.5237,22.5816,0.0334,60.09
2021-02-16,43.0,56.99,59.94,52.5,67.7,247.2,227.8,3.5394,22.5486,0.0334,52.14
2021-02-17,43.5,57.55,60.5,55.0,69.05,250.3,233.0,3.5263,22.5751,0.0333,52.35
2021-02-18,44.0,59.14,62.0,58.0,69.7,252.8,236.0,3.5197,22.6159,0.0333,52.21
2021-02-19,44.3,60.15,63.15,60.5,70.45,252.8,241.0,3.5167,22.6164,0.0334,51.98
2021-02-22,44.8,60.85,64.43,63.5,72.15,269.3,245.8,3.5008,22.687,0.0333,53.2
2021-02-23,45.0,62.3,65.95,65.5,73.4,269.3,247.0,3.5033,22.7338,0.0333,53.42
2021-02-24,45.5,64.54,67.77,66.0,72.9,272.8,244.5,3.5228,22.7535,0.0333,54.81
2021-02-25,46.0,65.0,68.0,66.5,74.65,282.8,257.5,3.5076,22.8257,0.033,54.83
2021-02-26,46.0,65.0,68.0,66.5,74.65,282.8,257.5,3.5076,22.8257,0.033,54.83
2021-03-01,45.0,65.0,68.0,61.5,71.9,265.5,243.0,3.5301,22.7577,0.0331,52.87
2021-03-02,44.5,63.1,66.01,59.5,69.0,265.1,234.9,3.5254,22.7266,0.033,52.8
2021-03-03,44.5,60.0,62.0,58.5,69.25,267.8,239.2,3.5252,22.7566,0.0329,53.8
2021-03-04,45.0,60.5,62.8,59.0,69.9,270.0,239.0,3.5481,22.7365,0.0329,54.82
2021-03-05,45.0,60.27,63.0,59.5,70.3,268.0,241.8,3.5463,22.7445,0.0327,56.34
2021-03-08,46.0,60.48,64.39,63.5,71.8,269.0,240.7,3.5333,22.799,0.0325,55.95
2021-03-09,46.5,61.95,66.0,65.0,72.4,272.9,241.9,3.5283,22.8537,0.0325,55.65
2021-03-10,47.0,62.49,66.97,66.5,72.4,271.1,243.0,3.5296,22.8206,0.0326,55.66
2021-03-11,47.0,63.18,68.49,67.5,73.2,271.4,245.8,3.5501,22.7962,0.0327,56.52
2021-03-12,47.0,63.49,68.0,67.5,73.2,273.9,245.0,3.5516,22.8013,0.0326,56.41
2021-03-15,47.5,63.77,67.31,64.5,72.55,273.0,245.9,3.5486,22.8272,0.0325,56.36
2021-03-16,48.0,63.66,66.89,64.5,72.55,269.5,245.9,3.5418,22.8574,0.0325,56.2
2021-03-17,48.5,63.7,66.84,65.0,72.7,269.9,245.9,3.5438,22.8962,0.0326,56.4
2021-03-18,49.0,64.23,66.97,65.5,72.65,270.0,243.6,3.5236,22.9796,0.0324,54.03
2021-03-19,49.0,64.13,67.12,65.5,71.75,262.0,236.0,3.5313,22.9583,0.0324,54.64
2021-03-22,48.5,63.5,65.47,63.5,71.75,263.8,237.0,3.5243,23.0161,0.0324,54.86
2021-03-23,48.5,63.59,65.64,64.0,71.75,264.0,237.0,3.5011,23.0426,0.0322,53.02
2021-03-24,48.5,63.47,65.69,64.0,70.7,259.0,234.0,3.506,23.0152,0.0322,54.71
2021-03-25,48.5,62.0,65.0,64.0,70.5,259.0,232.0,3.5024,23.0843,0.0321,52.94
2021-03-26,48.5,62.0,65.0,63.5,69.65,248.0,232.0,3.5243,23.1032,0.0321,54.48
2021-03-29,48.5,61.0,64.0,62.5,69.8,249.4,227.9,3.5175,23.1328,0.032,54.5
2021-03-30,47.5,61.57,64.12,62.5,69.95,247.6,227.9,3.523,23.2144,0.0319,53.84
2021-03-31,47.5,61.5,64.15,62.5,68.9,241.0,225.0,3.5413,23.225,0.032,53.12
2021-04-01,47.0,61.0,63.0,62.2,68.9,241.3,221.0,3.5403,23.2153,0.032,55.55
2021-04-02,47.0,61.0,63.18,62.2,69.45,241.0,221.0,3.5338,23.2506,0.0319,55.55
2021-04-05,47.5,61.0,63.2,60.2,69.55,240.8,224.0,3.5131,23.3532,0.0319,54.26
2021-04-06,47.5,61.19,63.62,60.2,69.7,238.9,223.1,3.505,23.3647,0.0319,55.0
2021-04-07,47.5,61.02,63.75,60.2,69.8,238.0,224.7,3.5003,23.3733,0.0319,55.26
2021-04-08,47.5,61.34,63.91,60.2,69.1,238.5,218.9,3.4768,23.4154,0.0318,54.52
2021-04-09,47.5,61.31,63.43,60.2,68.0,231.7,216.0,3.4843,23.4422,0.0318,54.62
2021-04-12,46.5,60.44,61.82,58.2,67.7,223.0,204.8,3.4721,23.4698,0.0317,55.16
2021-04-13,46.5,60.44,61.82,58.2,67.7,223.0,204.8,3.4721,23.4698,0.0317,55.16
2021-04-14,46.5,60.44,61.82,58.2,67.7,223.0,204.8,3.4721,23.4698,0.0317,55.16
2021-04-15,46.5,60.44,61.82,58.2,67.7,223.0,204.8,3.4721,23.4698,0.0317,55.16
2021-04-16,46.5,60.5,62.17,57.5,67.05,225.2,222.9,3.4829,23.3835,0.032,56.53
2021-04-19,46.5,59.8,61.0,57.5,66.8,219.9,222.0,3.463,23.4433,0.032,56.51
2021-04-20,46.5,59.8,61.19,57.5,66.9,222.7,220.0,3.4552,23.5161,0.032,55.95
2021-04-21,46.5,58.5,61.5,57.5,67.05,222.1,218.3,3.4483,23.5613,0.0319,55.36
2021-04-22,47.0,58.5,61.5,58.0,67.45,224.0,218.0,3.4382,23.6011,0.0318,55.8
2021-04-23,47.5,58.75,61.85,58.3,67.9,224.0,216.0,3.4344,23.6624,0.0318,56.33
2021-04-26,48.0,58.35,62.56,59.0,68.9,227.5,214.8,3.4381,23.6949,0.0318,56.28
2021-04-27,48.0,59.25,63.08,59.5,69.05,229.8,216.0,3.4645,23.6336,0.0319,56.92
2021-04-28,48.0,59.25,63.57,60.0,69.2,229.0,220.0,3.4605,23.6514,0.0319,57.31
2021-04-29,48.0,59.5,63.98,61.0,69.9,229.0,225.0,3.4918,23.4926,0.0321,57.92
2021-04-30,48.0,60.13,65.03,61.5,70.6,237.5,226.0,3.5067,23.403,0.0321,56.8
2021-05-03,48.0,60.13,65.03,61.5,70.6,237.5,226.0,3.5067,23.403,0.0321,56.8
2021-05-04,48.0,60.13,65.03,61.5,70.6,237.5,226.0,3.5067,23.403,0.0321,56.8
2021-05-05,48.0,60.51,65.9,62.5,71.2,237.5,227.3,3.505,23.3079,0.0321,58.62
2021-05-06,48.5,61.96,66.69,63.0,72.6,257.0,230.2,3.4902,23.4196,0.032,58.45
2021-05-07,49.5,64.28,68.18,63.8,73.7,258.0,232.3,3.4965,23.4229,0.0322,58.85
2021-05-10,49.5,64.28,68.18,63.8,73.7,258.0,232.3,3.4965,23.4229,0.0322,58.85
2021-05-11,50.0,65.17,69.11,65.5,73.5,257.0,234.6,3.483,23.5028,0.0321,59.52
2021-05-12,49.5,64.78,68.72,65.5,73.35,259.4,237.6,3.5021,23.4558,0.0319,60.28
2021-05-13,49.5,64.85,68.59,65.5,73.9,257.4,237.6,3.4901,23.4985,0.0319,58.27
2021-05-14,49.0,65.02,68.84,65.5,73.0,253.0,232.5,3.4844,23.5294,0.0319,59.07
2021-05-17,48.5,63.74,67.88,63.0,73.05,259.0,234.0,3.4663,23.5699,0.0317,59.46
2021-05-18,47.5,63.74,67.67,63.0,73.1,259.0,235.5,3.4642,23.6108,0.0318,59.06
2021-05-19,47.5,64.0,67.86,64.0,73.0,256.5,232.0,3.4747,23.5351,0.0318,57.48
2021-05-20,47.0,64.56,67.72,64.2,73.2,258.0,232.3,3.4656,23.5541,0.0319,56.68
2021-05-21,47.0,64.35,68.12,64.5,73.6,258.9,233.5,3.4716,23.5382,0.0319,57.68
2021-05-24,47.5,64.55,68.71,64.8,74.1,259.3,231.5,3.469,23.579,0.0319,59.24
2021-05-25,47.5,64.9,69.51,65.0,74.6,259.6,234.4,3.4681,23.6314,0.0319,59.22
2021-05-26,47.5,64.9,69.51,65.0,74.6,259.6,234.4,3.4681,23.6314,0.0319,59.22
2021-05-27,47.5,64.84,69.99,63.5,74.4,257.9,233.5,3.5065,23.6276,0.0319,59.69
2021-05-28,47.5,65.51,69.45,63.5,74.8,256.8,235.0,3.5128,23.6263,0.032,59.16
2021-05-31,46.5,65.0,67.0,59.0,72.2,248.0,229.0,3.5098,23.5984,0.032,66.96
2021-06-01,46.0,65.0,67.09,56.5,71.25,243.8,224.5,3.5103,23.5543,0.0321,60.2
2021-06-02,46.0,64.5,66.5,55.0,70.65,236.0,223.5,3.5199,23.5125,0.0321,60.86
2021-06-03,46.0,64.5,66.5,53.5,70.9,241.9,224.1,3.5324,23.494,0.032,60.86
2021-06-04,46.0,64.5,66.5,53.5,70.4,250.0,224.4,3.5149,23.4997,0.0321,61.37
2021-06-07,46.5,64.0,66.0,53.5,69.9,247.8,221.9,3.5013,23.557,0.0321,61.47
2021-06-08,46.5,64.0,66.0,53.5,69.7,244.9,224.0,3.507,23.5667,0.032,62.01
2021-06-09,46.5,63.65,65.7,52.0,69.4,248.0,221.6,3.5165,23.5201,0.0321,62.08
2021-06-10,46.5,63.15,65.2,52.0,69.0,246.9,219.2,3.5069,23.5214,0.0321,62.19
2021-06-11,46.5,62.45,64.4,52.0,68.3,245.5,220.0,3.5257,23.4371,0.0322,62.31
2021-06-14,46.5,61.0,63.0,52.0,67.6,247.1,223.5,3.5355,23.4492,0.0321,62.4
2021-06-15,46.0,61.0,63.0,52.5,67.05,247.9,212.0,3.5324,23.4594,0.0321,62.89
2021-06-16,45.5,60.5,62.5,52.0,66.55,245.1,213.0,3.5364,23.4044,0.0319,63.05
2021-06-17,44.5,60.2,62.2,51.5,66.1,243.7,213.0,3.507,23.3822,0.0318,61.81
2021-06-18,44.0,59.7,61.7,50.5,65.65,243.1,211.6,3.5014,23.3551,0.0318,62.16
2021-06-21,43.5,58.15,60.04,49.5,65.2,240.8,209.0,3.4905,23.525,0.0316,63.02
2021-06-22,43.5,58.15,60.0,49.5,65.0,238.3,206.4,3.4869,23.5709,0.0315,63.34
2021-06-23,43.5,57.7,59.7,49.5,65.2,238.8,204.2,3.4843,23.6316,0.0314,63.69
2021-06-24,44.0,57.48,59.73,49.5,65.3,236.9,204.3,3.4741,23.74,0.0313,64.0
2021-06-25,44.0,57.63,59.88,49.5,65.5,239.7,202.8,3.479,23.7003,0.0314,64.35
2021-06-28,44.0,57.83,59.95,49.5,65.15,237.3,202.7,3.4645,23.7549,0.0313,63.67
2021-06-29,44.0,57.35,59.57,49.5,64.05,236.2,202.7,3.4413,23.8481,0.0311,63.68
2021-06-30,43.5,56.5,58.3,48.5,63.05,230.6,199.6,3.4675,23.7961,0.0312,63.77
2021-07-01,43.0,55.6,56.72,46.5,62.0,223.5,194.8,3.476,23.7658,0.0312,64.52
2021-07-02,42.5,53.75,54.75,44.5,60.8,223.0,190.0,3.4527,23.8533,0.0311,64.73
2021-07-05,43.0,52.35,53.5,42.5,60.95,222.5,192.3,3.4535,23.863,0.0311,76.25
2021-07-06,43.5,52.68,53.76,42.5,61.5,224.0,191.5,3.428,23.935,0.031,62.86
2021-07-07,43.5,52.97,54.59,42.5,60.75,220.0,192.8,3.4233,23.9366,0.0309,62.02
2021-07-08,43.0,52.53,53.79,43.0,60.05,217.1,186.1,3.373,24.0464,0.0307,62.58
2021-07-09,43.0,51.68,53.01,43.5,59.4,215.0,186.1,3.3858,24.0512,0.0307,63.79
2021-07-12,43.0,51.72,52.79,43.8,59.4,216.4,188.0,3.3757,24.1624,0.0306,63.82
2021-07-13,43.5,50.83,52.32,44.5,59.2,213.9,185.5,3.3888,24.0723,0.0306,65.03
2021-07-14,43.5,50.45,52.09,44.7,58.65,208.4,184.9,3.3696,24.086,0.0306,63.85
2021-07-15,43.5,50.03,51.64,44.7,58.9,209.2,184.9,3.3596,24.1181,0.0306,63.29
2021-07-16,43.5,49.77,52.1,44.7,60.05,211.1,187.1,3.3536,24.1565,0.0305,63.77
2021-07-19,44.5,50.2,53.51,43.5,60.05,210.5,184.4,3.3295,24.0906,0.0304,59.77
2021-07-20,44.5,50.0,52.0,42.0,57.9,205.0,184.4,3.3437,24.0425,0.0304,60.19
2021-07-21,44.0,48.38,50.36,41.0,57.9,210.2,181.0,3.3568,24.0707,0.0304,62.36
2021-07-22,44.0,49.21,50.69,41.0,58.05,210.2,182.0,3.3477,24.1747,0.0304,63.09
2021-07-23,44.0,48.83,50.97,41.5,58.2,210.2,182.3,3.3538,24.2117,0.0303,63.22
2021-07-26,44.0,48.83,50.97,41.5,58.2,210.2,182.3,3.3538,24.2117,0.0303,63.22
2021-07-27,45.0,49.1,51.39,44.0,59.7,211.0,186.0,3.3321,24.1899,0.0304,63.16
2021-07-28,45.0,49.1,51.39,44.0,59.7,211.0,186.0,3.3321,24.1899,0.0304,63.16
2021-07-29,45.5,49.67,53.19,45.5,59.85,210.5,189.8,3.3314,24.2812,0.0304,64.75
2021-07-30,46.0,49.69,53.16,45.5,60.3,211.7,191.8,3.3333,24.2749,0.0304,64.79
2021-08-02,46.0,50.0,53.0,45.5,60.2,211.8,188.7,3.3155,24.3333,0.0303,62.88
2021-08-03,46.0,50.22,53.02,46.0,60.1,212.0,187.6,3.3012,24.4285,0.0303,62.83
2021-08-04,46.0,50.43,53.0,46.5,60.35,210.3,188.9,3.3043,24.5023,0.0302,61.64
2021-08-05,46.5,50.31,53.17,47.0,60.85,209.4,188.2,3.2995,24.5949,0.0301,62.6
2021-08-06,47.0,50.48,53.72,48.0,61.5,209.0,194.0,3.294,24.6918,0.0299,62.48
2021-08-09,48.0,51.09,54.59,49.5,62.25,209.0,194.0,3.2939,24.6428,0.0299,61.22
2021-08-10,48.0,52.42,55.45,50.0,62.45,210.0,192.5,3.3033,24.601,0.0299,62.43
2021-08-11,48.0,52.52,55.55,50.5,62.5,211.3,193.2,3.3273,24.4543,0.0301,63.17
2021-08-12,48.0,52.52,55.55,50.5,62.5,211.3,193.2,3.3273,24.4543,0.0301,63.17
2021-08-13,48.0,52.72,55.62,50.7,62.75,210.9,192.6,3.2855,24.605,0.03,62.66
2021-08-16,48.5,52.92,55.88,51.0,63.2,211.5,193.5,3.2684,24.6368,0.0299,61.84
2021-08-17,49.0,52.96,56.3,51.3,64.05,214.0,194.0,3.2825,24.4826,0.03,61.18
2021-08-18,50.0,53.34,56.88,51.7,64.5,216.0,193.9,3.2945,24.4544,0.03,60.42
2021-08-19,50.5,54.02,57.46,52.5,64.7,213.5,193.2,3.288,24.4358,0.03,59.0
2021-08-20,50.0,54.03,57.79,52.7,64.05,201.0,190.0,3.2904,24.4753,0.03,57.76
2021-08-23,49.5,52.53,56.7,52.2,63.45,203.5,189.3,3.2967,24.5024,0.0301,60.56
2021-08-24,49.0,52.62,56.5,51.2,63.55,203.0,190.0,3.3329,24.2711,0.0304,62.12
2021-08-25,49.0,52.79,56.44,50.8,63.35,203.1,189.8,3.3519,24.2406,0.0305,62.78
2021-08-26,48.5,52.39,56.27,50.8,62.35,203.6,187.0,3.3589,24.1715,0.0305,61.96
2021-08-27,48.0,52.37,55.78,50.3,61.75,194.0,183.8,3.3739,24.1571,0.0307,63.16
2021-08-30,46.5,51.5,55.1,47.8,60.95,195.0,185.3,3.3822,24.1343,0.0308,63.39
2021-08-31,46.5,51.5,55.0,48.0,60.65,194.8,185.3,3.4125,23.9518,0.031,63.17
2021-09-01,46.7,51.68,55.13,48.3,60.65,192.9,186.0,3.4032,24.0184,0.0309,63.45
2021-09-02,46.7,51.7,55.13,48.5,60.65,193.0,185.5,3.3853,24.1713,0.0308,64.56
2021-09-03,46.7,51.72,55.15,48.7,60.75,194.8,185.6,3.3763,24.2027,0.0308,64.17
2021-09-06,47.0,51.5,55.0,48.7,60.4,195.0,185.4,3.3815,24.1752,0.0308,68.8
2021-09-07,47.3,51.75,54.0,48.3,59.4,193.5,183.6,3.3753,24.2607,0.0306,63.57
2021-09-08,47.0,50.15,52.86,47.3,58.6,188.7,179.8,3.3637,24.3332,0.0305,63.9
2021-09-09,46.5,49.55,51.61,46.5,58.1,185.1,177.8,3.3527,24.3378,0.0306,63.13
2021-09-10,46.0,49.7,51.85,46.5,58.35,187.3,177.4,3.3597,24.3703,0.0306,64.42
2021-09-13,47.0,49.94,52.1,47.0,58.5,187.0,177.0,3.3449,24.4822,0.0304,64.85
2021-09-14,47.5,50.13,52.11,47.3,58.8,188.5,176.0,3.3294,24.4922,0.0304,64.7
2021-09-15,48.0,50.77,52.57,48.5,59.1,192.1,176.8,3.325,24.5079,0.0304,65.61
2021-09-16,48.0,50.85,52.89,48.8,59.4,192.0,176.6,3.3092,24.6173,0.0302,65.62
2021-09-17,48.0,50.15,53.01,49.5,59.4,194.5,179.0,3.2962,24.7091,0.03,65.04
2021-09-20,47.0,50.02,52.92,49.5,58.4,194.5,177.4,3.2771,24.6636,0.03,63.69
2021-09-21,46.5,50.04,51.01,48.5,57.7,187.0,173.4,3.2717,24.6654,0.03,64.18
2021-09-22,45.5,49.07,50.69,47.7,57.2,186.5,173.0,3.28,24.7027,0.0299,65.42
2021-09-23,45.5,49.07,50.48,46.7,57.25,186.5,173.9,3.3024,24.7369,0.0299,66.22
2021-09-24,45.5,48.7,50.52,46.2,57.3,186.7,173.6,3.3097,24.6935,0.0299,66.63
2021-09-27,45.5,48.58,50.54,46.5,57.9,191.7,178.0,3.3023,24.8116,0.0298,68.03
2021-09-28,46.0,48.94,51.5,47.0,58.45,194.2,180.3,3.292,24.9227,0.0295,67.82
2021-09-29,46.5,49.67,52.09,48.3,58.85,193.9,181.3,3.2958,24.9412,0.0294,67.78
2021-09-30,47.0,49.33,52.47,49.3,59.3,198.5,182.1,3.3028,24.7993,0.0297,67.7
2021-10-01,47.0,50.0,52.71,50.5,59.35,197.3,177.8,3.3051,24.7494,0.0298,68.81
2021-10-04,47.0,49.71,52.46,50.5,58.85,193.9,181.0,3.2833,24.8784,0.0296,70.08
2021-10-05,47.0,49.55,51.92,49.5,59.0,194.3,180.5,3.2944,24.9171,0.0296,71.13
2021-10-06,47.5,49.78,52.19,48.8,59.25,197.1,180.1,3.2932,24.8786,0.0296,69.77
2021-10-07,48.0,49.78,52.19,48.5,59.55,197.0,180.0,3.3015,24.8638,0.0296,70.48
2021-10-08,48.3,49.59,52.29,49.0,60.7,201.0,182.3,3.3123,24.9779,0.0295,70.83
2021-10-11,49.0,52.0,54.3,51.0,62.1,208.1,187.0,3.363,24.8414,0.0297,71.91
2021-10-12,49.5,52.47,55.77,52.0,62.2,209.2,187.8,3.4063,24.5543,0.03,72.04
2021-10-13,49.5,52.47,55.77,52.0,62.2,209.2,187.8,3.4063,24.5543,0.03,72.04
2021-10-14,49.5,53.0,56.0,52.5,61.85,209.5,188.7,3.4256,24.5903,0.0301,72.61
2021-10-15,49.0,53.0,55.2,52.7,61.95,210.3,189.5,3.4116,24.8146,0.0299,72.79
2021-10-18,48.5,52.7,55.2,51.7,61.3,208.7,188.5,3.4133,24.8055,0.0299,72.44
2021-10-19,48.5,51.0,54.0,51.7,62.4,217.0,193.6,3.4311,24.7621,0.03,72.74
2021-10-20,49.0,51.9,55.89,52.5,62.9,218.0,193.5,3.423,24.827,0.03,73.57
2021-10-21,49.5,52.84,56.51,53.0,64.35,224.9,197.9,3.4123,24.7608,0.0299,72.18
2021-10-22,49.5,54.45,57.7,54.0,63.9,221.0,195.0,3.4113,24.6551,0.0301,72.06
2021-10-25,49.0,53.26,56.27,53.5,63.2,213.7,192.0,3.4392,24.5324,0.0302,72.72
2021-10-26,49.0,52.97,56.12,53.5,63.25,216.0,192.3,3.4359,24.6181,0.0301,73.06
